idx,row,col,lon_deg,lat_deg,elev_m,slope_deg,seg_dist_m,cum_dist_m,seg_time_s,cum_time_s
4631,10402,12964,25.32128905510092,9.682617187963167,-1941.501259803772,0.28425869757666467,59.2252938,303857.8310203592,65.06987604706312,393155.12449988554
4632,10401,12964,25.32128905510092,9.68457031296326,-1939.8024082183838,2.4057785079847367,59.2252938,303917.0563141592,81.42858824588401,393236.5530881314
4633,10400,12965,25.323242180101005,9.686523437963354,-1936.962366104126,0.2936685797284479,83.75721372749119,304000.8135278867,116.80383863169897,393353.35692676314
4634,10399,12966,25.32519530510112,9.688476562963446,-1940.0206804275513,1.9387985147896454,83.75721372749119,304084.5707416142,102.55723981849555,393455.91416658164
4635,10398,12967,25.327148430101204,9.69042968796354,-1939.609408378601,1.6197170678412884,83.75721372749119,304168.3279553417,120.9697604892821,393576.88392707094
4636,10397,12968,25.32910155510129,9.692382812963634,-1937.6879930496216,0.8192561051539189,83.75721372749119,304252.08516906924,112.8399097776977,393689.7238368486
4637,10396,12968,25.32910155510129,9.694335937963727,-1935.6013536453247,1.6583377278082905,59.2252938,304311.31046286924,82.57215457945406,393772.2959914281
4638,10395,12968,25.32910155510129,9.696289062963821,-1934.3513250350952,0.5820272437921447,59.2252938,304370.53575666924,77.66230162972384,393849.9582930578
4639,10394,12969,25.331054680101403,9.698242187963915,-1935.3482723236084,0.1304943082349929,83.75721372749119,304454.29297039675,89.63784938606359,393939.5961424439
4640,10393,12969,25.331054680101403,9.700195312964007,-1934.4860315322876,1.5226357131866546,59.2252938,304513.51826419675,71.7651662742858,394011.36130871816
4641,10392,12969,25.331054680101403,9.702148437964102,-1932.9301118850708,1.112703077796742,59.2252938,304572.74355799676,82.24648110859233,394093.60778982675
4642,10391,12969,25.331054680101403,9.704101562964194,-1933.8841438293457,1.5239634532890873,59.2252938,304631.96885179676,76.7807072463907,394170.38849707315
4643,10390,12969,25.331054680101403,9.706054687964288,-1936.0626935958862,0.33315126527540356,59.2252938,304691.19414559676,70.2919171236022,394240.68041419674
4644,10389,12969,25.331054680101403,9.708007812964382,-1934.3024492263794,2.1846387725285945,59.2252938,304750.41943939676,80.67168310684814,394321.3520973036
4645,10388,12970,25.333007805101488,9.709960937964476,-1931.483268737793,2.2150499251738767,83.75721372749119,304834.1766531243,141.4623975590441,394462.8144948626
4646,10387,12971,25.334960930101573,9.711914062964569,-1930.3781986236572,1.7633550824882376,83.75721372749119,304917.9338668518,128.73130612890088,394591.54580099153
4647,10386,12972,25.336914055101687,9.713867187964663,-1931.1710596084595,1.3989311754151428,83.75721372749119,305001.6910805793,114.61693903861945,394706.16274003015
4648,10385,12973,25.338867180101772,9.715820312964757,-1930.678129196167,1.2353830656760232,83.75721372749119,305085.4482943068,110.60143509803322,394816.7641751282
4649,10384,12974,25.340820305101857,9.717773437964851,-1929.1646480560303,0.5083116249320933,83.75721372749119,305169.2055080343,104.04521680581269,394920.809391934
4650,10383,12975,25.342773430101943,9.719726562964944,-1930.2433729171753,2.62304371644685,83.75721372749119,305252.96272176184,111.7528294680173,395032.562221402
4651,10382,12975,25.342773430101943,9.721679687965038,-1931.8301677703857,0.31727273696493813,59.2252938,305312.18801556184,76.99076829986227,395109.55298970186
4652,10381,12975,25.342773430101943,9.723632812965132,-1930.702567100525,1.8482930326077212,59.2252938,305371.41330936184,76.23560491707437,395185.7885946189
4653,10380,12975,25.342773430101943,9.725585937965224,-1928.0445575714111,1.014946524053262,59.2252938,305430.63860316185,87.91790065101266,395273.7064952699
4654,10379,12976,25.344726555102056,9.727539062965318,-1929.6181201934814,0.9371117237525779,83.75721372749119,305514.39581688936,101.42782264254447,395375.13431791245
4655,10378,12977,25.34667968010214,9.72949218796541,-1928.37393283844,0.31167304452797584,83.75721372749119,305598.1530306169,98.29595790289727,395473.43027581536
4656,10377,12978,25.348632805102227,9.731445312965505,-1932.3211908340454,0.6716226499319092,83.75721372749119,305681.9102443444,91.4893762050793,395564.91965202044
4657,10376,12978,25.348632805102227,9.7333984379656,-1929.5815229415894,1.9733499058600847,59.2252938,305741.1355381444,85.88793291500832,395650.80758493545
4658,10375,12979,25.35058593010234,9.735351562965691,-1926.3744354248047,1.2421884213508643,83.75721372749119,305824.8927518719,126.78988111705965,395777.5974660525
4659,10374,12980,25.352539055102426,9.737304687965786,-1928.1005859375,1.951757272713603,83.75721372749119,305908.6499655994,114.51298426215091,395892.11045031465
4660,10373,12981,25.35449218010251,9.739257812965878,-1928.5043478012085,2.958292463868539,83.75721372749119,305992.4071793269,136.03423467593245,396028.1446849906
4661,10372,12981,25.35449218010251,9.741210937965972,-1928.341269493103,1.8507437757006058,59.2252938,306051.6324731269,95.87212998659913,396124.01681497716
4662,10371,12981,25.35449218010251,9.743164062966066,-1926.132321357727,0.9888274344740795,59.2252938,306110.8577669269,86.04232845556027,396210.0591434327
4663,10370,12981,25.35449218010251,9.745117187966159,-1926.3553619384766,0.453730689833798,59.2252938,306170.08306072693,68.26660171775858,396278.32574515045
4664,10369,12981,25.35449218010251,9.747070312966253,-1927.0617961883545,0.9654374778845873,59.2252938,306229.30835452693,68.00451753924898,396346.3302626897
4665,10368,12981,25.35449218010251,9.749023437966347,-1927.5543689727783,1.1486597019349185,59.2252938,306288.53364832693,73.03425528617512,396419.36451797583
4666,10367,12981,25.35449218010251,9.75097656296644,-1927.6927709579468,0.61424933530691,59.2252938,306347.75894212694,70.50933102932696,396489.87384900515
4667,10366,12981,25.35449218010251,9.752929687966533,-1927.512288093567,0.3160294231876385,59.2252938,306406.98423592694,65.46727925402017,396555.34112825914
4668,10365,12981,25.35449218010251,9.754882812966626,-1927.3062944412231,0.3606830803240884,59.2252938,306466.20952972694,63.92466831506406,396619.2657965742
4669,10364,12981,25.35449218010251,9.75683593796672,-1926.781177520752,1.3640802833395884,59.2252938,306525.43482352694,71.59072431465256,396690.85652088886
4670,10363,12981,25.35449218010251,9.758789062966814,-1927.2568225860596,2.531613118422766,59.2252938,306584.66011732694,86.70511517349013,396777.56163606234
4671,10362,12981,25.35449218010251,9.760742187966907,-1927.7487993240356,2.1946016546992917,59.2252938,306643.88541112695,94.79744114337767,396872.3590772057
4672,10361,12982,25.356445305102625,9.762695312967,-1926.96213722229,0.6579006312418111,83.75721372749119,306727.64262485446,112.71831147263248,396985.0773886783
4673,10360,12982,25.356445305102625,9.764648437967093,-1927.7937412261963,0.18630707999273902,59.2252938,306786.86791865446,64.1903927692356,397049.26778144756
4674,10359,12983,25.35839843010271,9.766601562967187,-1925.7088899612427,1.3042016777434031,83.75721372749119,306870.625132382,102.81864543346356,397152.086426881
4675,10358,12984,25.360351555102795,9.768554687967276,-1925.8283376693726,2.242413455326514,83.75721372749119,306954.3823461095,118.85495289095104,397270.941379772
4676,10357,12985,25.36230468010288,9.77050781296737,-1923.110842704773,1.1233684162792725,83.75721372749119,307038.139559837,126.38900218382685,397397.3303819558
4677,10356,12986,25.364257805102994,9.772460937967464,-1922.7813482284546,1.0347300013188097,83.75721372749119,307121.8967735645,104.95457824108333,397502.2849601969
4678,10356,12987,25.36621093010308,9.772460937967464,-1922.783374786377,0.7051886240347529,59.2252938,307181.1220673645,70.4420820120495,397572.72704220895
4679,10355,12988,25.368164055103165,9.774414062967557,-1920.984387397766,1.0802220092063513,83.75721372749119,307264.879281092,105.57871304646352,397678.3057552554
4680,10354,12989,25.37011718010328,9.77636718796765,-1920.8791255950928,1.0837465384477147,83.75721372749119,307348.63649481954,104.31977761838351,397782.6255328738
4681,10353,12990,25.372070305103364,9.778320312967743,-1918.9373254776,2.719024524226903,83.75721372749119,307432.39370854705,128.10459738628307,397910.73013026005
4682,10352,12991,25.37402343010345,9.780273437967837,-1916.9955253601074,1.4915392575393507,83.75721372749119,307516.15092227457,134.21233185000062,398044.9424621101
4683,10351,12992,25.375976555103534,9.782226562967931,-1916.8087244033813,0.786600082250857,83.75721372749119,307599.9081360021,105.51248231711217,398150.4549444272
4684,10350,12993,25.377929680103648,9.784179687968024,-1915.5199527740479,0.732350617764217,83.75721372749119,307683.6653497296,101.31861319389586,398251.77355762105
4685,10349,12994,25.379882805103733,9.786132812968118,-1913.1087064743042,2.087193875906271,83.75721372749119,307767.4225634571,118.23781685383291,398370.0113744749
4686,10348,12995,25.38183593010382,9.78808593796821,-1910.6769561767578,0.5410553826939511,83.75721372749119,307851.1797771846,115.749125291142,398485.76049976604
4687,10347,12996,25.383789055103932,9.790039062968305,-1911.673903465271,2.4929981033340325,83.75721372749119,307934.93699091213,111.05429987180497,398596.8147996378
4688,10346,12997,25.385742180104018,9.791992187968399,-1908.8091850280762,0.8854264947505506,83.75721372749119,308018.69420463964,126.26782174941529,398723.08262138726
4689,10345,12998,25.387695305104103,9.793945312968491,-1907.4786901474,1.0171545481705642,83.75721372749119,308102.45141836716,105.40462239889685,398828.48724378616
4690,10344,12999,25.389648430104216,9.795898437968585,-1904.9468040466309,0.931460698631094,83.75721372749119,308186.20863209467,109.7625382584009,398938.24978204456
4691,10343,12999,25.389648430104216,9.79785156296868,-1904.8748016357422,2.21537294507114,59.2252938,308245.4339258947,80.70913863571931,399018.9589206803
4692,10342,12999,25.389648430104216,9.799804687968772,-1904.5608043670654,0.994296023997409,59.2252938,308304.6592196947,82.11603214704357,399101.0749528273
4693,10341,12999,25.389648430104216,9.801757812968866,-1904.3737649917603,0.9002200938390035,59.2252938,308363.8845134947,72.14307649581532,399173.2180293231
4694,10340,12999,25.389648430104216,9.80371093796896,-1904.1028022766113,0.9549390827064667,59.2252938,308423.1098072947,72.11683073059926,399245.33486005367
4695,10339,12999,25.389648430104216,9.805664062969052,-1902.491807937622,1.604726286463104,59.2252938,308482.3351010947,81.7126165452429,399327.04747659893
4696,10338,12999,25.389648430104216,9.807617187969146,-1901.4707803726196,0.8112570122648184,59.2252938,308541.5603948947,78.48454091713056,399405.5320175161
4697,10337,12999,25.389648430104216,9.80957031296924,-1901.626706123352,0.22285429843225604,59.2252938,308600.7856886947,65.52969105054046,399471.0617085666
4698,10336,12999,25.389648430104216,9.811523437969335,-1901.4127254486084,0.6407774636020136,59.2252938,308660.0109824947,65.09653545999373,399536.1582440266
4699,10335,12999,25.389648430104216,9.813476562969427,-1900.345802307129,0.8801720041889339,59.2252938,308719.2362762947,72.11007490865684,399608.26831893524
4700,10334,12999,25.389648430104216,9.815429687969521,-1899.9208211898804,1.8097641949283176,59.2252938,308778.4615700947,78.56819737814881,399686.8365163134
4701,10333,12999,25.389648430104216,9.817382812969615,-1898.675799369812,0.828138949103953,59.2252938,308837.6868638947,80.87326362990268,399767.7097799433
4702,10332,12999,25.389648430104216,9.819335937969708,-1898.2237577438354,0.6705583133217727,59.2252938,308896.9121576947,70.11773283062925,399837.8275127739
4703,10331,12999,25.389648430104216,9.821289062969802,-1897.594690322876,0.43599218883683855,59.2252938,308956.1374514947,67.91674939813895,399905.7442621721
4704,10330,12999,25.389648430104216,9.823242187969896,-1897.4897861480713,0.249723839404651,59.2252938,309015.3627452947,63.69939259318679,399969.44365476526
4705,10329,12999,25.389648430104216,9.825195312969988,-1897.8347778320312,0.39660760165208414,59.2252938,309074.5880390947,63.099298233223635,400032.5429529985
4706,10328,12999,25.389648430104216,9.827148437970083,-1898.3087539672852,0.5894840415961428,59.2252938,309133.8133328947,65.24651094985472,400097.78946394834
4707,10327,12999,25.389648430104216,9.829101562970175,-1896.730661392212,1.1291241776390986,59.2252938,309193.0386266947,75.06603125373002,400172.85549520206
4708,10326,12999,25.389648430104216,9.83105468797027,-1896.0398435592651,0.5537300546668614,59.2252938,309252.2639204947,72.03414522794897,400244.88964043
4709,10325,12999,25.389648430104216,9.833007812970363,-1895.7847356796265,0.5641615283645518,59.2252938,309311.4892142947,66.94730790801349,400311.836948338
4710,10324,12999,25.389648430104216,9.834960937970456,-1895.986795425415,0.47571487337186935,59.2252938,309370.7145080947,65.66822215025574,400377.50517048826
4711,10323,12999,25.389648430104216,9.83691406297055,-1894.844651222229,0.34519437951773657,59.2252938,309429.9398018947,67.46212319305023,400444.9672936813
4712,10322,12999,25.389648430104216,9.838867187970644,-1895.4787254333496,0.5175093009539931,59.2252938,309489.1650956947,64.41404410021087,400509.3813377815
4713,10321,12999,25.389648430104216,9.840820312970736,-1894.202709197998,0.5357159447519219,59.2252938,309548.3903894947,69.44481339380766,400578.8261511753
4714,10320,12999,25.389648430104216,9.84277343797083,-1894.4977521896362,1.0388317653216632,59.2252938,309607.6156832947,69.16829151899312,400647.9944426943
4715,10319,12999,25.389648430104216,9.844726562970923,-1895.48921585083,0.7659687964907982,59.2252938,309666.8409770947,70.67656349806526,400718.67100619234
4716,10318,12998,25.387695305104103,9.846679687971017,-1894.9387073516846,0.5472834384083947,83.75721372749119,309750.59819082223,97.07075070815486,400815.7417569005
4717,10317,12998,25.387695305104103,9.848632812971111,-1894.9508666992188,0.19808973200482796,59.2252938,309809.82348462223,63.76697416234298,400879.5087310629
4718,10316,12998,25.387695305104103,9.850585937971204,-1895.1706886291504,0.9434408071463469,59.2252938,309869.04877842224,66.15394610049505,400945.6626771634
4719,10315,12998,25.387695305104103,9.852539062971298,-1894.2127227783203,0.745048029328159,59.2252938,309928.27407222224,72.99844726343274,401018.6611244268
4720,10314,12998,25.387695305104103,9.85449218797139,-1893.83864402771,0.7038802299017431,59.2252938,309987.49936602224,69.54844503935121,401088.2095694662
4721,10313,12997,25.385742180104018,9.856445312971484,-1893.1726217269897,0.30738862709453,83.75721372749119,310071.25657974975,94.45683097623699,401182.6664004424
4722,10312,12997,25.385742180104018,9.858398437971578,-1893.0097818374634,0.7536447996138024,59.2252938,310130.48187354975,66.2430403844213,401248.90944082686
4723,10311,12997,25.385742180104018,9.86035156297167,-1892.0562267303467,0.3077732211562124,59.2252938,310189.70716734976,68.49412748440827,401317.40356831125
4724,10310,12997,25.385742180104018,9.862304687971765,-1893.1076526641846,1.607203473089233,59.2252938,310248.93246114976,70.87254541680318,401388.27611372806
4725,10309,12997,25.385742180104018,9.864257812971859,-1895.0897455215454,0.6872921399720218,59.2252938,310308.15775494976,73.69256730983079,401461.9686810379
4726,10308,12997,25.385742180104018,9.866210937971951,-1894.5157527923584,0.8861530934089036,59.2252938,310367.38304874976,71.0031842336606,401532.97186527157
4727,10307,12997,25.385742180104018,9.868164062972046,-1893.3026790618896,1.6621711971398332,59.2252938,310426.60834254976,80.18841348086335,401613.16027875245
4728,10306,12997,25.385742180104018,9.870117187972138,-1891.2512063980103,1.4650166448051207,59.2252938,310485.83363634977,88.27609048754888,401701.43636924
4729,10305,12997,25.385742180104018,9.872070312972232,-1890.3385400772095,0.6200387016400143,59.2252938,310545.05893014977,75.5514392370024,401776.987808477
4730,10304,12997,25.385742180104018,9.874023437972326,-1890.364170074463,1.323484245117343,59.2252938,310604.28422394977,71.74673282157423,401848.7345412986
4731,10303,12997,25.385742180104018,9.875976562972419,-1891.6951417922974,1.6564654026201397,59.2252938,310663.5095177498,79.38463697702322,401928.11917827564
4732,10302,12997,25.385742180104018,9.877929687972513,-1892.234206199646,1.0940973414297357,59.2252938,310722.7348115498,77.71169788115498,402005.8308761568
4733,10301,12997,25.385742180104018,9.879882812972605,-1891.0201787948608,1.0550796309706176,59.2252938,310781.9601053498,77.28539123867253,402083.1162673955
4734,10300,12997,25.385742180104018,9.8818359379727,-1890.6261920928955,1.213882636065353,59.2252938,310841.1853991498,75.54660095587569,402158.6628683514
4735,10299,12997,25.385742180104018,9.883789062972793,-1890.015721321106,1.946090844498984,59.2252938,310900.4106929498,83.13259074391375,402241.7954590953
4736,10298,12997,25.385742180104018,9.885742187972882,-1888.9036178588867,1.4838472921104187,59.2252938,310959.6359867498,87.37579774176993,402329.171256837
4737,10297,12997,25.385742180104018,9.887695312972976,-1888.2845640182495,1.2278032868672923,59.2252938,311018.8612805498,79.70380477229776,402408.8750616093
4738,10296,12997,25.385742180104018,9.889648437973069,-1886.451244354248,1.05597838147738,59.2252938,311078.0865743498,80.39619065868408,402489.271252268
4739,10295,12997,25.385742180104018,9.891601562973163,-1886.6631984710693,0.5642478767774832,59.2252938,311137.3118681498,69.50838061588733,402558.7796328839
4740,10294,12998,25.387695305104103,9.893554687973255,-1887.5046968460083,0.11524695400313319,83.75721372749119,311221.0690818773,89.37640796228402,402648.1560408462
4741,10293,12998,25.387695305104103,9.89550781297335,-1886.8217468261719,1.152069848918816,59.2252938,311280.2943756773,68.82337655312125,402716.9794173993
4742,10292,12998,25.387695305104103,9.897460937973444,-1885.258674621582,1.393829319554758,59.2252938,311339.5196694773,81.58344357624122,402798.56286097557
4743,10291,12998,25.387695305104103,9.899414062973536,-1883.9516639709473,0.9293134211978902,59.2252938,311398.7449632773,78.86642760219266,402877.42928857775
4744,10290,12998,25.387695305104103,9.90136718797363,-1883.341670036316,0.9012777354425131,59.2252938,311457.9702570773,72.97761672852651,402950.40690530627
4745,10289,12998,25.387695305104103,9.903320312973724,-1882.0936679840088,0.942843231025972,59.2252938,311517.1955508773,75.07085870040218,403025.47776400665
4746,10288,12998,25.387695305104103,9.905273437973818,-1881.697654724121,0.2793251325580694,59.2252938,311576.4208446773,67.90313944542449,403093.38090345205
4747,10287,12998,25.387695305104103,9.907226562973912,-1881.5605640411377,0.8392846260047511,59.2252938,311635.6461384773,66.5151380821768,403159.8960415342
4748,10286,12998,25.387695305104103,9.909179687974005,-1883.2796812057495,1.8984864069843577,59.2252938,311694.8714322773,76.99482162398813,403236.8908631582
4749,10285,12998,25.387695305104103,9.911132812974099,-1884.8726749420166,1.609154619759832,59.2252938,311754.0967260773,83.62389358879544,403320.514756747
4750,10284,12998,25.387695305104103,9.913085937974193,-1886.1267566680908,1.678044079756023,59.2252938,311813.3220198773,81.92619992792918,403402.4409566749
4751,10283,12998,25.387695305104103,9.915039062974285,-1883.6677074432373,1.793289354434078,59.2252938,311872.5473136773,92.9643682445761,403495.4053249195
4752,10282,12998,25.387695305104103,9.91699218797438,-1882.5256824493408,0.7631189350164626,59.2252938,311931.7726074773,79.83000635125504,403575.2353312707
4753,10281,12997,25.385742180104018,9.918945312974472,-1882.9727172851562,0.6836244631911504,83.75721372749119,312015.52982120484,96.68885667165135,403671.92418794235
4754,10280,12997,25.385742180104018,9.920898437974566,-1883.5726976394653,0.2854194930374281,59.2252938,312074.75511500484,65.06823149409364,403736.99241943646
4755,10279,12997,25.385742180104018,9.92285156297466,-1883.4432363510132,0.25402698147082087,59.2252938,312133.98040880484,62.850143052308326,403799.84256248875
4756,10278,12997,25.385742180104018,9.924804687974753,-1883.9937448501587,1.7116220653273067,59.2252938,312193.20570260484,71.19843203264814,403871.0409945214
4757,10277,12997,25.385742180104018,9.926757812974847,-1883.432149887085,2.3436775121372775,59.2252938,312252.43099640484,90.79356395690752,403961.8345584783
4758,10276,12997,25.385742180104018,9.92871093797494,-1882.4796676635742,0.6775420160831996,59.2252938,312311.65629020485,82.25796811245887,404044.0925265908
4759,10275,12997,25.385742180104018,9.930664062975033,-1882.0737600326538,0.2198169243766878,59.2252938,312370.88158400485,65.83630658483611,404109.9288331756
4760,10274,12997,25.385742180104018,9.932617187975127,-1882.0282220840454,0.8055853070703273,59.2252938,312430.10687780485,65.63417529262301,404175.56300846825
4761,10273,12998,25.387695305104103,9.93457031297522,-1882.5682401657104,1.041338770322725,83.75721372749119,312513.86409153236,100.58953057075989,404276.15253903903
4762,10272,12998,25.387695305104103,9.936523437975314,-1882.859706878662,0.27131038732787155,59.2252938,312573.08938533237,67.26688418926423,404343.4194232283
4763,10271,12998,25.387695305104103,9.938476562975408,-1882.7846050262451,0.21908147501596476,59.2252938,312632.31467913237,62.39869952515756,404405.81812275347
4764,10270,12998,25.387695305104103,9.9404296879755,-1883.2917213439941,2.392649356242384,59.2252938,312691.53997293237,74.99132663550337,404480.809449389
4765,10269,12998,25.387695305104103,9.942382812975595,-1885.1476907730103,2.3039348349219604,59.2252938,312750.7652667324,94.1340517628592,404574.94350115187
4766,10268,12998,25.387695305104103,9.944335937975687,-1885.4026794433594,0.7723651412165036,59.2252938,312809.9905605324,79.55392057407741,404654.49742172594
4767,10267,12998,25.387695305104103,9.946289062975781,-1884.8586082458496,1.1924708562433377,59.2252938,312869.2158543324,73.69362476963504,404728.1910464956
4768,10266,12998,25.387695305104103,9.948242187975875,-1883.0426931381226,1.704504651025132,59.2252938,312928.4411481324,85.3182851518203,404813.50933164736
4769,10265,12998,25.387695305104103,9.950195312975968,-1881.3387155532837,1.0116005304312587,59.2252938,312987.6664419324,83.30331529099587,404896.8126469384
4770,10264,12998,25.387695305104103,9.952148437976062,-1882.0147514343262,0.4090818199429309,59.2252938,313046.8917357324,67.98741206464274,404964.800059003
4771,10263,12998,25.387695305104103,9.954101562976154,-1881.5038204193115,1.1814881188696238,59.2252938,313106.1170295324,70.73870467536544,405035.53876367834
4772,10262,12998,25.387695305104103,9.956054687976248,-1879.861831665039,1.9354545546216473,59.2252938,313165.3423233324,86.44552679162126,405121.98429046996
4773,10261,12998,25.387695305104103,9.958007812976343,-1877.7927160263062,1.8160421475177468,59.2252938,313224.5676171324,94.04448951332292,405216.0287799833
4774,10260,12998,25.387695305104103,9.959960937976435,-1876.6965866088867,1.408860523435067,59.2252938,313283.7929109324,85.56528932818622,405301.59406931145
4775,10259,12998,25.387695305104103,9.961914062976529,-1875.8127689361572,1.0969427246081975,59.2252938,313343.0182047324,78.94489617704147,405380.5389654885
4776,10258,12998,25.387695305104103,9.963867187976623,-1874.6147155761719,0.9236334285408815,59.2252938,313402.2434985324,76.2355596032978,405456.7745250918
4777,10257,12998,25.387695305104103,9.965820312976716,-1874.0936517715454,0.7602941539477179,59.2252938,313461.4687923324,71.63638121332275,405528.41090630513
4778,10256,12998,25.387695305104103,9.96777343797681,-1873.3845949172974,0.6030162145377849,59.2252938,313520.6940861324,69.9294280076689,405598.3403343128
4779,10255,12998,25.387695305104103,9.969726562976902,-1873.477816581726,0.5815062792401158,59.2252938,313579.9193799324,66.65192262239417,405664.9922569352
4780,10254,12998,25.387695305104103,9.971679687976996,-1873.465657234192,0.6416620552029147,59.2252938,313639.1446737324,66.96437204298165,405731.9566289782
4781,10253,12998,25.387695305104103,9.97363281297709,-1874.2432594299316,1.114635185567513,59.2252938,313698.3699675324,70.33277194196278,405802.28940092016
4782,10252,12998,25.387695305104103,9.975585937977183,-1875.430703163147,0.6777724338084882,59.2252938,313757.5952613324,70.50147475555129,405872.7908756757
4783,10251,12998,25.387695305104103,9.977539062977277,-1875.2797842025757,1.0597147410941152,59.2252938,313816.8205551324,70.86231372351203,405943.6531893992
4784,10250,12998,25.387695305104103,9.97949218797737,-1874.1216659545898,0.5719309677350926,59.2252938,313876.0458489324,73.12791891858095,406016.7811083178
4785,10249,12998,25.387695305104103,9.981445312977463,-1875.3466606140137,2.9169351871261173,59.2252938,313935.2711427324,81.35808939606177,406098.13919771387
4786,10248,12998,25.387695305104103,9.983398437977558,-1878.6007165908813,2.786017198246849,59.2252938,313994.4964365324,103.60954453922189,406201.7487422531
4787,10247,12998,25.387695305104103,9.98535156297765,-1880.3716897964478,1.2983489286892125,59.2252938,314053.7217303324,87.6014426652249,406289.3501849183
4788,10246,12998,25.387695305104103,9.987304687977744,-1879.8867464065552,1.4101407589166206,59.2252938,314112.9470241324,79.24984650617331,406368.6000314245
4789,10245,12998,25.387695305104103,9.989257812977838,-1881.5802335739136,1.6228996930380415,59.2252938,314172.1723179324,79.73621981528572,406448.33625123976
4790,10244,12998,25.387695305104103,9.99121093797793,-1883.2427263259888,1.5753834327161094,59.2252938,314231.3976117324,81.09062075325657,406529.426871993
4791,10243,12998,25.387695305104103,9.993164062978025,-1884.8108053207397,1.0479455794631147,59.2252938,314290.6229055324,76.47852420690641,406605.9053961999
4792,10242,12998,25.387695305104103,9.995117187978117,-1885.4087591171265,0.8118972667577898,59.2252938,314349.8481993324,71.1675681940326,406677.07296439394
4793,10241,12997,25.385742180104018,9.997070312978211,-1885.3641748428345,0.47093210516128453,83.75721372749119,314433.60541305994,95.29285402704947,406772.365818421
4794,10240,12997,25.385742180104018,9.999023437978305,-1885.3126764297485,0.4277174154109374,59.2252938,314492.83070685994,64.93444097865569,406837.30025939964
4795,10239,12997,25.385742180104018,10.000976562978394,-1884.5000267028809,1.1938839674286592,59.2252938,314552.05600065994,71.87151292048577,406909.1717723201
4796,10238,12997,25.385742180104018,10.002929687978488,-1884.0255737304688,0.5696480110312006,59.2252938,314611.28129445994,71.9363919837521,406981.1081643039
4797,10237,12997,25.385742180104018,10.004882812978583,-1883.3935260772705,0.7483058895894905,59.2252938,314670.50658825994,69.38455681658574,407050.4927211205
4798,10236,12997,25.385742180104018,10.006835937978677,-1882.8095197677612,0.20514839440087426,59.2252938,314729.73188205995,66.6777730281822,407117.1704941487
4799,10235,12997,25.385742180104018,10.008789062978769,-1883.0565214157104,1.08517720755037,59.2252938,314788.95717585995,67.06620355288189,407184.23669770156
4800,10234,12998,25.387695305104103,10.010742187978863,-1883.241057395935,1.3635926674096621,83.75721372749119,314872.71438958746,106.90827403944631,407291.144971741
4801,10233,12998,25.387695305104103,10.012695312978957,-1881.8531036376953,1.0093690246507505,59.2252938,314931.93968338746,79.56748416556648,407370.71245590656
4802,10232,12999,25.389648430104216,10.01464843797905,-1878.9658546447754,1.226641854296216,83.75721372749119,315015.696897115,114.14464777761805,407484.85710368416
4803,10231,12999,25.389648430104216,10.016601562979144,-1878.7293434143066,2.1644222774678203,59.2252938,315074.922190915,83.60036892392301,407568.4574726081
4804,10230,12999,25.389648430104216,10.018554687979236,-1878.6027431488037,3.637954482919517,59.2252938,315134.147484715,105.2262690039991,407673.68374161207
4805,10229,12999,25.389648430104216,10.02050781297933,-1880.5079460144043,2.522963727701309,59.2252938,315193.372778515,108.29123389623228,407781.9749755083
4806,10228,12999,25.389648430104216,10.022460937979425,-1882.6693296432495,2.313947431831805,59.2252938,315252.598072315,95.34949712916449,407877.32447263744
4807,10227,12999,25.389648430104216,10.024414062979517,-1883.4247589111328,3.1390503173851534,59.2252938,315311.823366115,101.56516169172397,407978.8896343292
4808,10226,12999,25.389648430104216,10.026367187979611,-1885.0443363189697,2.2401374860246537,59.2252938,315371.048659915,100.46188405717055,408079.35151838633
4809,10225,12999,25.389648430104216,10.028320312979703,-1885.881781578064,2.5002915450861973,59.2252938,315430.273953715,94.843602355433,408174.1951207418
4810,10224,12999,25.389648430104216,10.030273437979798,-1884.9033117294312,2.4951285394854867,59.2252938,315489.499247515,101.71689917228014,408275.9120199141
4811,10223,12999,25.389648430104216,10.032226562979892,-1883.5172653198242,1.5336033689243806,59.2252938,315548.724541315,93.51423972433642,408369.4262596384
4812,10222,12999,25.389648430104216,10.034179687979984,-1883.0403089523315,0.46931218212962084,59.2252938,315607.949835115,73.41442803151445,408442.84068766993
4813,10221,12999,25.389648430104216,10.036132812980078,-1882.6358318328857,0.3664568735911268,59.2252938,315667.175128915,65.49320427602335,408508.33389194595
4814,10220,12999,25.389648430104216,10.038085937980172,-1883.1188678741455,0.9783102107065892,59.2252938,315726.400422715,67.51331993418299,408575.84721188014
4815,10219,12998,25.387695305104103,10.040039062980265,-1886.8860006332397,1.3831146966875705,83.75721372749119,315810.1576364425,105.0346752652223,408680.88188714534
4816,10218,12998,25.387695305104103,10.041992187980359,-1887.1090412139893,1.4612573582551258,59.2252938,315869.3829302425,78.64959460280609,408759.53148174816
4817,10217,12998,25.387695305104103,10.043945312980451,-1888.9800310134888,1.1505829744563298,59.2252938,315928.6082240425,76.38236867649722,408835.91385042464
4818,10216,12998,25.387695305104103,10.045898437980545,-1888.9820575714111,0.7236577980841924,59.2252938,315987.8335178425,71.36837868378517,408907.28222910844
